STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,AGE,STRUCTURE_KIND_043A,FRACTURE_092A,is_steel,ADT_029,PERCENT_ADT_TRUCK_109,TRAFFIC_LANES_ON_028A,SLF,ADT_b,pi_T,T1,AM_years,AE_years,Pf_fatigue,Risk_Level,Risk_Explanation,Street_View_URL
120800R00675002,'0.80 MI W OF FM 1092',29.600572222222223,-95.57831388888889,"29.600572, -95.578314",1986,39,1,N  ,False,2000,1.0,4,0.65,2000,0.01,4745.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.600572,-95.578314"
120800R00942001,'0.10 MI N OF LAKE OLYMPIA',29.55728611111111,-95.54471666666666,"29.557286, -95.544717",1988,37,5,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.557286,-95.544717"
120800R01107001,'2.45 MI S  OF SH 6',29.506441666666667,-95.52411111111113,"29.506442, -95.524111",1988,37,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.506442,-95.524111"
120800R01107002,'2.45 MI S OF SH 6',29.50626111111111,-95.52403055555556,"29.506261, -95.524031",1988,37,5,N  ,False,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.506261,-95.524031"
120800R01107003,'1.95 MI S  OF SH 6',29.511475,-95.52648888888888,"29.511475, -95.526489",1988,37,5,N  ,False,1500,0.0,2,0.85,1500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.511475,-95.526489"
120800R01107004,'1.95 MI S OF SH 6',29.51148333333333,-95.52649444444444,"29.511483, -95.526494",1988,37,5,N  ,False,1500,0.0,2,0.85,1500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.511483,-95.526494"
120800R01107005,'0.25 MI S  OF SH 6',29.53510555555556,-95.53499444444444,"29.535106, -95.534994",1988,37,5,N  ,False,1500,0.0,2,0.85,1500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.535106,-95.534994"
120800R01107006,'0.25 MI S OF SH 6',29.53503055555556,-95.53498888888888,"29.535031, -95.534989",1988,37,5,N  ,False,1500,0.0,2,0.85,1500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.535031,-95.534989"
120800R01225001,'0.26 MI S OF FM 2234',29.57622222222222,-95.52255555555556,"29.576222, -95.522556",2008,17,9,N  ,False,710,0.0,2,0.85,710,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.576222,-95.522556"
120800R01254001,'0.3 MI N OF SH 6',29.53876388888889,-95.5138861111111,"29.538764, -95.513886",1984,41,1,N  ,False,1800,0.0,4,0.65,1800,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.538764,-95.513886"
120800R02737001,'1.7 MI W OF SIENNA PKWY',29.529144444444444,-95.5622361111111,"29.529144, -95.562236",2013,12,5,N  ,False,500,0.0,4,0.65,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.529144,-95.562236"
120800T00095001,'0.95 MI SW OF FM 2759',29.49091388888889,-95.60204166666666,"29.490914, -95.602042",2001,24,5,N  ,False,680,2.0,2,0.85,680,0.02,4219.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.490914,-95.602042"
120800T00095002,'1.40 MI SW OF FM 2759',29.486647222222224,-95.60930277777776,"29.486647, -95.609303",2001,24,5,N  ,False,730,2.0,2,0.85,730,0.02,4529.65,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.486647,-95.609303"
120800R00675001,'0.50 MI S OF INDEPENDENCE',29.59491111111111,-95.51555277777778,"29.594911, -95.515553",1970,55,1,N  ,False,5980,0.0,4,0.65,5980,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.594911,-95.515553"
120850E00178001,'0.9 MI SW OF FM 528',29.514675,-95.14296111111112,"29.514675, -95.142961",1990,35,5,N  ,False,4520,0.0,4,0.65,4520,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.514675,-95.142961"
120850E00179001,'0.8 MI N OF OLD ALVIN RD',29.446305555555558,-95.20597222222224,"29.446306, -95.205972",2008,17,5,N  ,False,80,2.0,2,0.85,80,0.02,496.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.446306,-95.205972"
120850E00236237,'0.15 MI W of Butler Rd',29.473919444444444,-95.11215833333333,"29.473919, -95.112158",2010,15,1,N  ,False,400,2.0,2,0.85,400,0.02,2482.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.473919,-95.112158"
120850E00256001,'0.01 MI W OF FM 270',29.511480555555558,-95.07148055555557,"29.511481, -95.071481",1985,40,5,N  ,False,250,0.0,2,0.85,250,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.511481,-95.071481"
120850E00257001,'1.1 MI N OF FM 646',29.479202777777772,-95.09525555555555,"29.479203, -95.095256",2008,17,1,N  ,False,1000,0.0,5,0.65,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.479203,-95.095256"
120850E00258001,'0.05 MI W OF MAPLE LEAF',29.486597222222223,-95.16299166666668,"29.486597, -95.162992",2009,16,1,N  ,False,50,0.0,2,0.85,50,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.486597,-95.162992"
120850E00267001,'0.15 MI SW OF FM 1266',29.51288333333333,-95.03621388888888,"29.512883, -95.036214",2002,23,1,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.512883,-95.036214"
120850E00355001,'0.2 MI W OF BAY AREA BLVD',29.48368333333333,-95.14978611111113,"29.483683, -95.149786",1982,43,1,N  ,False,1190,0.0,2,0.85,1190,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.483683,-95.149786"
120850E00360001,'0.5 MI E OF DIXIE DR',29.4972,-95.12411388888889,"29.497200, -95.124114",1981,44,1,N  ,False,400,0.0,2,0.85,400,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.497200,-95.124114"
120850E00365001,'1.1 MI W OF CALDER RD',29.483647222222224,-95.12389444444445,"29.483647, -95.123894",1985,40,1,N  ,False,13120,0.0,2,0.85,13120,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.483647,-95.123894"
120850E00365002,'1.1 MI W OF CALDER RD',29.48365,-95.123825,"29.483650, -95.123825",2005,20,1,N  ,False,13120,0.0,2,0.85,13120,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.483650,-95.123825"
120850E00370001,'0.1 MI N OF FM 2094',29.531077777777774,-95.0732361111111,"29.531078, -95.073236",1980,45,1,N  ,False,3340,0.0,2,0.85,3340,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.531078,-95.073236"
120850097801056,'1.19 MI N OF FM 1764',29.407969444444443,-95.09215,"29.407969, -95.092150",2011,14,1,N  ,False,13321,3.0,5,0.65,13321,0.03,94812.2175,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.407969,-95.092150"
120850E00380002,'0.3 MI SE OF FM 2094',29.536933333333334,-95.06001666666668,"29.536933, -95.060017",1987,38,5,N  ,False,8840,0.0,2,0.85,8840,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.536933,-95.060017"
120850E00380003,'0.3 MI SE OF FM 2094',29.53691388888889,-95.05999166666666,"29.536914, -95.059992",1991,34,5,N  ,False,4552,5.0,2,0.85,4552,0.05,70612.9,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.536914,-95.059992"
120850E00380004,'0.01 MI NW OF SH 96',29.505294444444445,-95.04222222222222,"29.505294, -95.042222",2002,23,5,N  ,False,8680,0.0,5,0.65,8680,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.505294,-95.042222"
120850E00380005,'0.15 MI SE OF FM 518',29.523755555555557,-95.04628611111112,"29.523756, -95.046286",1995,30,1,N  ,False,8840,0.0,4,0.65,8840,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.523756,-95.046286"
120850E00385001,'0.3 MI N OF DICKINSON AVE',29.50400833333333,-95.08031944444444,"29.504008, -95.080319",1991,34,1,N  ,False,1380,0.0,2,0.85,1380,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.504008,-95.080319"
120850E00390002,'0.05 MI S OF POWERS ST',29.50688611111111,-95.0758361111111,"29.506886, -95.075836",1993,32,1,N  ,False,1240,0.0,2,0.85,1240,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.506886,-95.075836"
120850E01009001,'0.15 MI N COURT AREA RD',29.515125,-95.01644444444445,"29.515125, -95.016444",2008,17,1,N  ,False,750,0.0,2,0.85,750,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.515125,-95.016444"
120850E01010001,'0.35 MI NW OF SH 96',29.50379722222222,-95.051675,"29.503797, -95.051675",2006,19,1,N  ,False,1000,0.0,2,0.85,1000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.503797,-95.051675"
120850F00045001,'1.20 MI N OF 4TH ST',29.42970277777778,-95.11468055555557,"29.429703, -95.114681",1990,35,1,N  ,False,2778,0.0,2,0.85,2778,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.429703,-95.114681"
120850F00170001,'0.75 MI N OF FM 517',29.47461111111111,-95.03751666666666,"29.474611, -95.037517",1986,39,3,N  ,True,500,0.0,2,0.85,500,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.474611,-95.037517"
120850F00215026,'0.3 MI N OF FM 517',29.460830555555557,-95.06309166666666,"29.460831, -95.063092",2011,14,5,N  ,False,190,0.0,2,0.85,190,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.460831,-95.063092"
120850F00285001,'0.7 MI NE OF IH 45',29.46069444444444,-95.0700472222222,"29.460694, -95.070047",1986,39,1,N  ,False,5788,0.0,2,0.85,5788,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.460694,-95.070047"
120850E00375001,'0.05 MI N OF FM 518',29.505141666666667,-95.1109972222222,"29.505142, -95.110997",1985,40,1,N  ,False,2190,0.0,2,0.85,2190,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.505142,-95.110997"
120850D00130043,'0.65 MI S OF FM 1764',29.38056388888889,-95.08521944444443,"29.380564, -95.085219",1999,26,1,N  ,False,770,0.0,2,0.85,770,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.380564,-95.085219"
120850D00155001,'0.7 MI S OF FM 1764',29.381641666666667,-95.09801944444445,"29.381642, -95.098019",2006,19,1,N  ,False,710,0.0,2,0.85,710,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.381642,-95.098019"
120850D00733001,'0.9 MI E OF FM 646',29.354394444444445,-95.06616388888888,"29.354394, -95.066164",1997,28,3,N  ,True,1420,0.0,2,0.85,1420,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.354394,-95.066164"
120850D01030001,'1.8 MI N OF FM 1764',29.410230555555557,-95.11069166666668,"29.410231, -95.110692",1988,37,3,N  ,True,220,0.0,2,0.85,220,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.410231,-95.110692"
120850D01030002,'1.0 MI N OF FM 1764',29.402513888888887,-95.11070277777776,"29.402514, -95.110703",1989,36,3,N  ,True,220,0.0,2,0.85,220,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.402514,-95.110703"
120850D01190002,'0.2 MI E OF SHOUSE ST',29.411675,-95.10873333333332,"29.411675, -95.108733",2015,10,3,N  ,True,1150,0.0,2,0.85,1150,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.411675,-95.108733"
120850D01200001,'0.3 MI E OF FM 1764',29.384375,-95.10700833333333,"29.384375, -95.107008",2006,19,1,N  ,False,710,0.0,2,0.85,710,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.384375,-95.107008"
120850D01210001,'0.1 MI E OF AVE Q-1/2',29.38250555555556,-95.0998972222222,"29.382506, -95.099897",2006,19,1,N  ,False,710,0.0,2,0.85,710,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.382506,-95.099897"
120850E00003002,'0.6 MI N OF FM 517',29.444847222222226,-95.17708611111112,"29.444847, -95.177086",2015,10,5,N  ,False,50,0.0,2,0.85,50,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.444847,-95.177086"
120850E00003219,'0.72 MI N OF FM 517',29.446258333333333,-95.17713333333334,"29.446258, -95.177133",2022,3,5,N  ,False,92,2.0,2,0.85,92,0.02,570.86,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.446258,-95.177133"
120850E00009001,'0.8 MI E OF FM 270',29.50752222222222,-95.05494166666666,"29.507522, -95.054942",2006,19,1,N  ,False,1530,0.0,2,0.85,1530,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.507522,-95.054942"
120850E00009002,'0.15 MI W OF FM 270',29.505702777777778,-95.07027777777778,"29.505703, -95.070278",1985,40,5,N  ,False,430,0.0,2,0.85,430,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.505703,-95.070278"
120850E00129001,'0.8 MI N OF SH 96',29.508836111111112,-95.06066944444444,"29.508836, -95.060669",2006,19,1,N  ,False,1500,2.0,3,0.8,1500,0.02,8760.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.508836,-95.060669"
120850E00012002,'0.4 MI N OF FM 518',29.49388055555556,-95.15663611111113,"29.493881, -95.156636",2005,20,5,N  ,False,13400,0.0,2,0.85,13400,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.493881,-95.156636"
120850E00012003,'0.7 MI N OF FM 518',29.49785277777778,-95.16024722222222,"29.497853, -95.160247",2005,20,5,N  ,False,6529,0.0,2,0.85,6529,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.497853,-95.160247"
120850E00012004,'0.7 MI N OF FM 518',29.497441666666667,-95.15998611111112,"29.497442, -95.159986",2005,20,5,N  ,False,6529,0.0,2,0.85,6529,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.497442,-95.159986"
120850E00014001,'0.45 MI S LEAGUE CITY PKY',29.471825,-95.14534722222224,"29.471825, -95.145347",2006,19,1,N  ,False,2000,0.0,4,0.65,2000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.471825,-95.145347"
120850E00025016,'1.0 MI N OF FM 517',29.45069722222222,-95.104375,"29.450697, -95.104375",2006,19,1,N  ,False,2320,0.0,2,0.85,2320,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.450697,-95.104375"
120850E00025020,'0.16 MI N OF SH 96',29.489097222222224,-95.10806944444444,"29.489097, -95.108069",2010,15,1,N  ,False,20,3.0,2,0.85,20,0.03,186.15,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.489097,-95.108069"
120850E00106232,'0.05 Mi E of Groce Ln',29.49417777777778,-95.058875,"29.494178, -95.058875",2016,9,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.494178,-95.058875"
120850E00120233,'0.9 Mi S of League City P',29.47358611111111,-95.11521388888887,"29.473586, -95.115214",2016,9,1,N  ,False,500,3.0,4,0.65,500,0.03,3558.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.473586,-95.115214"
120850E00121235,'0.1 MI N of Douglas Rd',29.473327777777776,-95.11950555555556,"29.473328, -95.119506",2014,11,1,N  ,False,200,2.0,2,0.85,200,0.02,1241.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.473328,-95.119506"
120850E00122234,'0.8 Mi S of SH 96',29.514291666666665,-95.01102777777778,"29.514292, -95.011028",2014,11,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.514292,-95.011028"
120850E00126236,'0.35 Mi N of W Walker St',29.479566666666663,-95.08674444444443,"29.479567, -95.086744",2002,23,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.479567,-95.086744"
120850E00128001,'0.7 MI W OF BAY AREA BLVD',29.474291666666662,-95.15618333333336,"29.474292, -95.156183",2008,17,1,N  ,False,750,0.0,2,0.85,750,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.474292,-95.156183"
120850E00128002,'0.4 MI E OF BAY AREA BLVD',29.481691666666663,-95.14039722222223,"29.481692, -95.140397",2004,21,1,N  ,False,3000,0.0,4,0.65,3000,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.481692,-95.140397"
120850E00012001,'0.4 MI N OF FM 518',29.49401388888889,-95.15692777777778,"29.494014, -95.156928",2005,20,5,N  ,False,13400,0.0,2,0.85,13400,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.494014,-95.156928"
120850PP0511208,'0.04 Mi NE of Sandy Lake',29.490566666666663,-95.197425,"29.490567, -95.197425",2000,25,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.490567,-95.197425"
120850PP0611209,'0.5 MI SE of FM 528',29.496275,-95.19364166666666,"29.496275, -95.193642",1993,32,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.496275,-95.193642"
120850PP0651210,'0.3 MI SE of FM 528',29.49132777777778,-95.20346944444444,"29.491328, -95.203469",2016,9,1,N  ,False,400,3.0,4,0.65,400,0.03,2847.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.491328,-95.203469"
120850PP0710009,'0.2 MI NW OF FM 528',29.50445,-95.19810833333334,"29.504450, -95.198108",1984,41,5,N  ,False,3580,0.0,2,0.85,3580,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.504450,-95.198108"
120850PP1045011,'0.3 MI S OF LUNDY LANE',29.46715833333333,-95.23066111111112,"29.467158, -95.230661",1986,39,7,N  ,False,50,0.0,2,0.85,50,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.467158,-95.230661"
120850PP1198001,'0.02 MI NE OF WEST RANCH',29.49523611111111,-95.17085833333334,"29.495236, -95.170858",2008,17,1,N  ,False,400,0.0,2,0.85,400,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.495236,-95.170858"
120850PP1205013,'0.25 MI NE OF FM 518',29.50432222222222,-95.17974722222225,"29.504322, -95.179747",1977,48,1,N  ,False,5760,0.0,2,0.85,5760,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.504322,-95.179747"
120850PP1492212,'0.25 MI SE of Stoney Lane',29.49248055555556,-95.1987,"29.492481, -95.198700",2000,25,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.492481,-95.198700"
120850PP1601213,'0.02 MI NE OF FRIENDSSWD',29.49215277777778,-95.20403611111112,"29.492153, -95.204036",1993,32,1,N  ,False,400,3.0,2,0.85,400,0.03,3723.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.492153,-95.204036"
120850PP1620008,'0.6 MI SE OF FM 2351',29.51968055555556,-95.207475,"29.519681, -95.207475",1983,42,5,N  ,False,12590,0.0,2,0.85,12590,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.519681,-95.207475"
120850PP1630001,'0.10 MI SW OF SUNSET DR',29.521327777777778,-95.21190277777778,"29.521328, -95.211903",1980,45,1,N  ,False,320,1.0,2,0.85,320,0.01,992.8,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.521328,-95.211903"
120850PP1760001,'0.35 MI NE OF FM 518',29.52338611111111,-95.186325,"29.523386, -95.186325",1988,37,5,N  ,False,10739,0.0,2,0.85,10739,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.523386,-95.186325"
120850F00285025,'1.1 MI NE OF IH 45',29.46358333333333,-95.06604166666666,"29.463583, -95.066042",1984,41,1,N  ,False,5960,0.0,2,0.85,5960,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.463583,-95.066042"
120850PP1865010,'0.2 MI SE OF FM 2351',29.513277777777777,-95.22261388888889,"29.513278, -95.222614",1999,26,1,N  ,False,70,0.0,2,0.85,70,0.0,0.0,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.513278,-95.222614"
121020002709183,'1.5 MI N OF IH 610',29.70088611111111,-95.3754722222222,"29.700886, -95.375472",1983,42,6,N  ,False,23656,3.0,5,0.65,23656,0.03,168371.58,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.700886,-95.375472"
121020002709294,'0.3 MI SE OF IH 610',29.67305277777778,-95.43126388888888,"29.673053, -95.431264",2001,24,5,N  ,False,74370,2.0,6,0.65,74370,0.02,352885.65,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.673053,-95.431264"
